host	logname	time	method	url	response	bytes
205.189.154.54	-	804571331	GET	/shuttle/missions/sts-71/images/KSC-95EC-0869.gif	200	45798		
port2.electrotex.com	-	804571332	GET	/shuttle/countdown/video/livevideo.gif	200	70712		
199.33.32.50	-	804571332	GET	/shuttle/countdown/liftoff.html	200	4538		
scheyer.clark.net	-	804571333	GET	/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg	200	130724		
199.33.32.50	-	804571334	GET	/images/NASA-logosmall.gif	200	786		
dynip42.efn.org	-	804571334	GET	/software	302	0		
remote27.compusmart.ab.ca	-	804571334	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.gif	200	47122		
ppp-nyc-3-1.ios.com	-	804571335	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
smyth-pc.moorecap.com	-	804571335	GET	/history/apollo/images/footprint-small.gif	200	18149		
dynip42.efn.org	-	804571335	GET	/software/	200	689		
waters-gw.starway.net.au	-	804571336	GET	/shuttle/missions/51-l/51-l-info.html	200	1387		
199.33.32.50	-	804571336	GET	/shuttle/countdown/video/livevideo.gif	200	62761		
lmsmith.tezcat.com	-	804571336	GET	/shuttle/countdown/	200	3985		
dynip42.efn.org	-	804571337	GET	/icons/blank.xbm	200	509		
dynip42.efn.org	-	804571337	GET	/icons/menu.xbm	200	527		
unicomp6.unicomp.net	-	804571337	GET	/facilities/lcc.html	200	2489		
lmsmith.tezcat.com	-	804571339	GET	/shuttle/countdown/count.gif	200	40310		
lmsmith.tezcat.com	-	804571340	GET	/images/NASA-logosmall.gif	200	786		
unicomp6.unicomp.net	-	804571340	GET	/images/ksclogosmall.gif	200	3635		
unicomp6.unicomp.net	-	804571341	GET	/images/kscmap-tiny.gif	200	2537		
lmsmith.tezcat.com	-	804571341	GET	/images/KSC-logosmall.gif	200	1204		
ppp-nyc-3-1.ios.com	-	804571345	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.txt	200	1391		
link097.txdirect.net	-	804571345	GET	/shuttle/missions/sts-65/sts-65-patch-small.gif	200	11757		
gayle-gaston.tenet.edu	-	804571345	GET	/shuttle/countdown/	200	3985		
pme607.onramp.awinc.com	-	804571345	GET	/shuttle/missions/sts-71/sts-71-day-04-highlights.html	200	5544		
dynip42.efn.org	-	804571346	GET	/software/winvn/	200	2244		
onyx.southwind.net	-	804571347	GET	/cgi-bin/imagemap/countdown?103,146	302	96		
dynip42.efn.org	-	804571348	GET	/icons/image.xbm	200	509		
dynip42.efn.org	-	804571348	GET	/icons/text.xbm	200	527		
smyth-pc.moorecap.com	-	804571350	GET	/history/apollo/images/footprint-small.gif	200	18149		
usr7-dialup46.chicago.mci.net	-	804571355	GET	/shuttle/missions/	200	12283		
smyth-pc.moorecap.com	-	804571358	GET	/history/apollo/images/apollo-small.gif	200	9630		
dynip42.efn.org	-	804571359	GET	/software/winvn/winvn.html	200	9867		
ix-or10-06.ix.netcom.com	-	804571360	GET	/software/winvn	302	0		
gater3.sematech.org	-	804571361	GET	/cgi-bin/imagemap/countdown?99,173	302	110		
dynip42.efn.org	-	804571361	GET	/software/winvn/winvn.gif	200	25218		
dynip42.efn.org	-	804571361	GET	/images/construct.gif	200	1414		
dynip42.efn.org	-	804571362	GET	/software/winvn/bluemarb.gif	200	4441		
ix-or10-06.ix.netcom.com	-	804571362	GET	/software/winvn/	200	2244		
gater4.sematech.org	-	804571363	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-or10-06.ix.netcom.com	-	804571365	GET	/icons/blank.xbm	200	509		
ix-or10-06.ix.netcom.com	-	804571367	GET	/icons/menu.xbm	200	527		
ix-or10-06.ix.netcom.com	-	804571369	GET	/icons/image.xbm	200	509		
ix-or10-06.ix.netcom.com	-	804571372	GET	/icons/text.xbm	200	527		
remote27.compusmart.ab.ca	-	804571375	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.txt	200	657		
waters-gw.starway.net.au	-	804571377	GET	/shuttle/missions/51-l/images/	200	1038		
brandt.xensei.com	-	804571377	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
sneaker.oregoncoast.com	-	804571377	GET	/shuttle/countdown/	304	0		
teleman.pr.mcs.net	-	804571378	GET	/msfc/astro_home.html	304	0		
slip1.yab.com	-	804571380	GET	/shuttle/missions/sts-49/mission-sts-49.html	200	9379		
onyx.southwind.net	-	804571380	GET	/cgi-bin/imagemap/countdown?102,210	302	95		
dd11-054.compuserve.com	-	804571381	GET	/	200	7074		
onyx.southwind.net	-	804571382	GET	/shuttle/countdown/tour.html	200	4347		
sneaker.oregoncoast.com	-	804571382	GET	/shuttle/countdown/count.gif	304	0		
sneaker.oregoncoast.com	-	804571382	GET	/images/NASA-logosmall.gif	304	0		
sneaker.oregoncoast.com	-	804571383	GET	/images/KSC-logosmall.gif	304	0		
onyx.southwind.net	-	804571383	GET	/images/KSC-94EC-412-small.gif	200	20484		
gater3.sematech.org	-	804571384	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.gif	200	47122		
ppp-nyc-3-1.ios.com	-	804571385	GET	/shuttle/countdown/count.gif	200	40310		
brandt.xensei.com	-	804571385	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
brandt.xensei.com	-	804571388	GET	/images/KSC-logosmall.gif	200	1204		
piweba3y.prodigy.com	-	804571389	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	647168		
unicomp6.unicomp.net	-	804571389	GET	/images/lcc-small2.gif	200	58026		
gayle-gaston.tenet.edu	-	804571391	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
129.188.154.200	-	804571392	GET	/facts/about_ksc.html	200	3977		
ppp-nyc-3-1.ios.com	-	804571393	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
link097.txdirect.net	-	804571393	GET	/shuttle/missions/sts-65/mission-sts-65.html	200	130811		
lmsmith.tezcat.com	-	804571393	GET	/cgi-bin/imagemap/countdown?103,175	302	110		
ppp-nyc-3-1.ios.com	-	804571394	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
129.188.154.200	-	804571394	GET	/images/launchpalms-small.gif	200	11473		
lmsmith.tezcat.com	-	804571394	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
brandt.xensei.com	-	804571395	GET	/images/launch-logo.gif	200	1713		
charger.execpc.com	-	804571395	GET	/shuttle/missions/missions.html	200	8677		
129.188.154.200	-	804571396	GET	/images/NASA-logosmall.gif	200	786		
129.188.154.200	-	804571396	GET	/images/KSC-logosmall.gif	200	1204		
charger.execpc.com	-	804571396	GET	/images/launchmedium.gif	200	11853		
129.94.144.152	-	804571399	GET	/images/shuttle-patch-small.gif	200	4179		
charger.execpc.com	-	804571399	GET	/images/NASA-logosmall.gif	200	786		
charger.execpc.com	-	804571399	GET	/images/KSC-logosmall.gif	200	1204		
www-a1.proxy.aol.com	-	804571400	GET	/cgi-bin/imagemap/countdown?107,144	302	96		
dd11-054.compuserve.com	-	804571404	GET	/images/ksclogo-medium.gif	200	5866		
ix-or10-06.ix.netcom.com	-	804571404	GET	/software	302	0		
pipe6.nyc.pipeline.com	-	804571405	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
ix-or10-06.ix.netcom.com	-	804571406	GET	/software/	200	689		
port2.electrotex.com	-	804571407	GET	/images/NASA-logosmall.gif	200	786		
isdn6-34.dnai.com	-	804571410	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459		
midcom.com	-	804571411	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
isdn6-34.dnai.com	-	804571411	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49087		
midcom.com	-	804571413	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
ix-or10-06.ix.netcom.com	-	804571414	GET	/software/winvn/readme.txt	200	5736		
isdn6-34.dnai.com	-	804571416	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
dd11-054.compuserve.com	-	804571416	GET	/shuttle/missions/missions.html	200	8677		
isdn6-34.dnai.com	-	804571416	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
isdn6-34.dnai.com	-	804571417	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
isdn6-34.dnai.com	-	804571417	GET	/images/ksclogosmall.gif	200	3635		
teleman.pr.mcs.net	-	804571418	GET	/msfc/astro_home3.gif	200	73728		
isdn6-34.dnai.com	-	804571419	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459		
slip1.yab.com	-	804571420	GET	/images/landing-747.gif	200	110875		
isdn6-34.dnai.com	-	804571420	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49087		
bos1d.delphi.com	-	804571423	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
205.189.154.54	-	804571425	GET	/cgi-bin/imagemap/countdown?108,176	302	110		
charger.execpc.com	-	804571427	GET	/history/history.html	200	1502		
ix-ftw-tx1-24.ix.netcom.com	-	804571428	GET	/shuttle/countdown/countdown.html	200	3985		
midcom.com	-	804571428	GET	/images/ksclogosmall.gif	200	3635		
midcom.com	-	804571429	GET	/history/apollo/images/footprint-logo.gif	200	4209		
isdn6-34.dnai.com	-	804571431	GET	/facilities/lc39a.html	200	7008		
remote27.compusmart.ab.ca	-	804571431	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.jpg	200	61848		
205.189.154.54	-	804571431	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
isdn6-34.dnai.com	-	804571431	GET	/images/lc39a-logo.gif	200	13116		
port2.electrotex.com	-	804571431	GET	/shuttle/countdown/video/livevideo.jpeg	200	44467		
isdn6-34.dnai.com	-	804571432	GET	/images/kscmap-tiny.gif	200	2537		
isdn6-34.dnai.com	-	804571432	GET	/images/ksclogosmall.gif	200	3635		
ix-ftw-tx1-24.ix.netcom.com	-	804571432	GET	/shuttle/countdown/count.gif	200	40310		
lmsmith.tezcat.com	-	804571432	GET	/shuttle/missions/sts-71/images/index71.gif	200	73728		
charger.execpc.com	-	804571433	GET	/history/apollo/images/apollo-small.gif	200	9630		
teleman.pr.mcs.net	-	804571436	GET	/shuttle/missions/missions.html	304	0		
teleman.pr.mcs.net	-	804571437	GET	/images/launchmedium.gif	304	0		
teleman.pr.mcs.net	-	804571437	GET	/images/NASA-logosmall.gif	304	0		
teleman.pr.mcs.net	-	804571437	GET	/images/KSC-logosmall.gif	304	0		
129.188.154.200	-	804571438	GET	/	200	7074		
www-a1.proxy.aol.com	-	804571441	GET	/cgi-bin/imagemap/countdown?99,113	302	111		
129.188.154.200	-	804571441	GET	/images/ksclogo-medium.gif	200	5866		
link097.txdirect.net	-	804571442	GET	/images/shuttle-patch-small.gif	200	4179		
smyth-pc.moorecap.com	-	804571443	GET	/history/apollo/images/footprint-small.gif	200	18149		
gayle-gaston.tenet.edu	-	804571444	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.gif	200	29634		
129.188.154.200	-	804571445	GET	/images/MOSAIC-logosmall.gif	200	363		
129.188.154.200	-	804571445	GET	/images/USA-logosmall.gif	200	234		
129.188.154.200	-	804571445	GET	/images/WORLD-logosmall.gif	200	669		
isdn6-34.dnai.com	-	804571450	GET	/images/dual-pad.gif	200	141308		
www-a1.proxy.aol.com	-	804571450	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
charger.execpc.com	-	804571452	GET	/history/apollo/apollo.html	200	3258		
smyth-pc.moorecap.com	-	804571453	GET	/history/apollo/images/footprint-small.gif	200	18149		
205.212.115.106	-	804571453	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
charger.execpc.com	-	804571454	GET	/history/apollo/images/footprint-small.gif	200	18149		
charger.execpc.com	-	804571455	GET	/history/apollo/images/apollo-logo.gif	200	3047		
unicomp6.unicomp.net	-	804571456	GET	/ksc.html	200	7074		
205.189.154.54	-	804571457	GET	/shuttle/missions/sts-71/images/KSC-95EC-0747.gif	200	32187		
dd11-054.compuserve.com	-	804571457	GET	/images/launchmedium.gif	200	11853		
news.ti.com	-	804571458	GET	/ksc.html	200	7074		
ix-ftw-tx1-24.ix.netcom.com	-	804571458	GET	/images/NASA-logosmall.gif	200	786		
unicomp6.unicomp.net	-	804571459	GET	/images/ksclogo-medium.gif	200	5866		
charger.execpc.com	-	804571460	GET	/images/ksclogosmall.gif	200	3635		
news.ti.com	-	804571461	GET	/images/ksclogo-medium.gif	200	5866		
ix-ftw-tx1-24.ix.netcom.com	-	804571462	GET	/images/KSC-logosmall.gif	200	1204		
teleman.pr.mcs.net	-	804571463	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
129.94.144.152	-	804571465	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
link097.txdirect.net	-	804571466	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
unicomp6.unicomp.net	-	804571466	GET	/images/USA-logosmall.gif	200	234		
unicomp6.unicomp.net	-	804571466	GET	/images/WORLD-logosmall.gif	200	669		
onyx.southwind.net	-	804571467	GET	/shuttle/technology/sts-newsref/centers.html	200	71024		
ix-war-mi1-20.ix.netcom.com	-	804571467	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	4325		
unicomp6.unicomp.net	-	804571467	GET	/images/MOSAIC-logosmall.gif	200	363		
129.188.154.200	-	804571467	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
netport-27.iu.net	-	804571467	GET	/images/construct.gif	200	1414		
slip1.yab.com	-	804571468	GET	/history/history.html	200	1502		
ix-war-mi1-20.ix.netcom.com	-	804571468	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
teleman.pr.mcs.net	-	804571470	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
129.188.154.200	-	804571470	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
savvy1.savvy.com	-	804571470	GET	/shuttle/missions/missions.html	200	8677		
gater3.sematech.org	-	804571471	GET	/cgi-bin/imagemap/countdown?370,274	302	68		
teleman.pr.mcs.net	-	804571471	GET	/images/launch-logo.gif	304	0		
slip1.yab.com	-	804571472	GET	/history/rocket-history.txt	200	26990		
ppp-nyc-3-1.ios.com	-	804571473	GET	/shuttle/missions/sts-71/movies/sts-71-hatch-hand-group.mpg	200	49152		
netport-27.iu.net	-	804571474	GET	/images/KSC-logosmall.gif	200	1204		
savvy1.savvy.com	-	804571474	GET	/images/launchmedium.gif	200	11853		
199.33.32.50	-	804571476	GET	/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg	200	130724		
129.188.154.200	-	804571477	GET	/images/launch-logo.gif	200	1713		
pme607.onramp.awinc.com	-	804571478	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
bart-slip1.llnl.gov	-	804571480	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
ad03-031.compuserve.com	-	804571480	GET	/facilities/vab.html	200	4045		
ix-sd11-26.ix.netcom.com	-	804571484	GET	/shuttle/countdown/	200	3985		
savvy1.savvy.com	-	804571484	GET	/images/NASA-logosmall.gif	200	786		
savvy1.savvy.com	-	804571484	GET	/images/KSC-logosmall.gif	200	1204		
news.ti.com	-	804571486	GET	/images/NASA-logosmall.gif	200	786		
ix-sd11-26.ix.netcom.com	-	804571486	GET	/images/NASA-logosmall.gif	200	786		
news.ti.com	-	804571486	GET	/images/MOSAIC-logosmall.gif	200	363		
ix-sd11-26.ix.netcom.com	-	804571488	GET	/shuttle/countdown/count.gif	200	40310		
ix-war-mi1-20.ix.netcom.com	-	804571488	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4377		
ix-war-mi1-20.ix.netcom.com	-	804571490	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
ad03-031.compuserve.com	-	804571491	GET	/images/vab-small.gif	200	35709		
ix-sd11-26.ix.netcom.com	-	804571491	GET	/images/KSC-logosmall.gif	200	1204		
199.166.39.14	-	804571492	GET	/shuttle/countdown/	200	3985		
news.ti.com	-	804571492	GET	/images/WORLD-logosmall.gif	200	669		
pme607.onramp.awinc.com	-	804571494	GET	/cgi-bin/imagemap/countdown?99,178	302	110		
news.ti.com	-	804571495	GET	/images/USA-logosmall.gif	200	234		
remote27.compusmart.ab.ca	-	804571495	GET	/shuttle/missions/sts-71/images/KSC-95EC-0871.gif	200	45518		
charger.execpc.com	-	804571495	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
199.166.39.14	-	804571496	GET	/images/NASA-logosmall.gif	200	786		
onyx.southwind.net	-	804571498	GET	/images/shuttle-patch-logo.gif	200	891		
199.166.39.14	-	804571499	GET	/images/KSC-logosmall.gif	200	1204		
pme607.onramp.awinc.com	-	804571502	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-sd11-26.ix.netcom.com	-	804571506	GET	/cgi-bin/imagemap/countdown?107,144	302	96		
link097.txdirect.net	-	804571506	GET	/shuttle	302	0		
link097.txdirect.net	-	804571507	GET	/shuttle/	200	957		
dd11-054.compuserve.com	-	804571509	GET	/shuttle/missions/61-c/mission-61-c.html	200	8368		
charger.execpc.com	-	804571512	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
ix-war-mi1-20.ix.netcom.com	-	804571513	GET	/shuttle/missions/sts-78/news	302	0		
link097.txdirect.net	-	804571513	GET	/icons/blank.xbm	200	509		
ix-war-mi1-20.ix.netcom.com	-	804571514	GET	/shuttle/missions/sts-78/news/	200	374		
ix-war-mi1-20.ix.netcom.com	-	804571515	GET	/icons/blank.xbm	200	509		
ix-war-mi1-20.ix.netcom.com	-	804571517	GET	/icons/menu.xbm	200	527		
net-1-141.eden.com	-	804571517	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
teleman.pr.mcs.net	-	804571518	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4377		
199.166.39.14	-	804571518	GET	/shuttle/countdown/count.gif	200	40310		
waters-gw.starway.net.au	-	804571519	GET	/shuttle/missions/51-l/images/850128.GIF	200	172498		
teleman.pr.mcs.net	-	804571520	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	304	0		
